1.568008239399423798e-01, -3.281031197703586089e-01, 1.000000000000000000e+00
-8.686000363027013282e-01, 3.266841131446041602e-01, 0.000000000000000000e+00
1.019384516792579409e-01, -1.022107175341327778e+00, 0.000000000000000000e+00
-7.526309918159609924e-02, -2.367502874680776082e-01, 1.000000000000000000e+00
-8.682506986670479598e-01, 1.173140724471494617e-01, 0.000000000000000000e+00
9.447003292235692240e-02, 2.989339869162659924e-01, 1.000000000000000000e+00
-1.570653576944923135e-01, 1.880435897316967697e-01, 1.000000000000000000e+00
-3.709214172801205689e-01, -8.633283551692301216e-01, 0.000000000000000000e+00
-2.047693526118260499e-01, -2.195789837217421159e-01, 1.000000000000000000e+00
-1.068753394994531813e+00, 1.504080640469321606e-01, 0.000000000000000000e+00
1.005854652080104161e+00, 4.623834698820265821e-03, 0.000000000000000000e+00
-6.662361332706985273e-01, 7.241656438007643137e-01, 0.000000000000000000e+00
3.398935044494970636e-01, 1.365252067375725964e-01, 1.000000000000000000e+00
7.035573234731090642e-01, 5.118294720504105166e-01, 0.000000000000000000e+00
3.064917312788737469e-01, -3.261893387959025233e-03, 1.000000000000000000e+00
2.472600255576698214e-01, -1.142114778998506303e-01, 1.000000000000000000e+00
-8.060481371066251233e-02, 1.873865687425540494e-01, 1.000000000000000000e+00
2.655439318014770067e-01, -9.644316447175065310e-01, 0.000000000000000000e+00
-1.358183688208135786e-01, 9.280903464112001400e-01, 0.000000000000000000e+00
-2.856455004579481205e-01, 9.528915670803518312e-01, 0.000000000000000000e+00
8.100254836352607790e-02, 1.019021223033781398e+00, 0.000000000000000000e+00
-9.485718353968441985e-01, 3.318789077320355996e-01, 0.000000000000000000e+00
2.517120422612606490e-01, 1.179256231397753929e-01, 1.000000000000000000e+00
-3.169823455389486067e-01, 6.731324695896143129e-02, 1.000000000000000000e+00
3.603229374502417426e-01, 9.469770153794406786e-01, 0.000000000000000000e+00
-9.225015738500316198e-01, -1.049354489104515759e-01, 0.000000000000000000e+00
4.446910071596327230e-01, 9.591232625472291273e-01, 0.000000000000000000e+00
-9.776643070473627350e-01, -3.638864700000876695e-01, 0.000000000000000000e+00
2.332292804217438453e-01, 2.023740412542899408e-02, 1.000000000000000000e+00
-9.361365446969753812e-01, 2.442049508682187231e-01, 0.000000000000000000e+00
9.808957606037236321e-01, -1.697134759244259827e-01, 0.000000000000000000e+00
-2.770319070697987440e-01, -1.272161050501368351e-01, 1.000000000000000000e+00
-1.197214509023160345e-01, -2.631483631716456939e-01, 1.000000000000000000e+00
-1.045738563261741971e+00, 3.457155633110332582e-01, 0.000000000000000000e+00
2.718287211081349963e-01, 1.366246965117831336e-01, 1.000000000000000000e+00
-3.258692250315870509e-01, 1.470474196363018571e-01, 1.000000000000000000e+00
6.405037388742952364e-01, -7.647591094510115539e-01, 0.000000000000000000e+00
-1.479355907883070365e-01, -2.696237915069175095e-01, 1.000000000000000000e+00
1.292636539473351193e-02, 3.634711044689463155e-01, 1.000000000000000000e+00
5.117160041886157501e-02, 2.970886536100404984e-01, 1.000000000000000000e+00
2.035742493273126896e-01, 2.394974585273103584e-01, 1.000000000000000000e+00
-3.120369024517644641e-01, -1.035989297570638623e-02, 1.000000000000000000e+00
-3.550194929221368867e-02, 3.204478324521978228e-01, 1.000000000000000000e+00
1.018299910165261002e+00, 1.215564506785351967e-01, 0.000000000000000000e+00
7.162651051290402915e-02, 1.019485196030827989e+00, 0.000000000000000000e+00
-2.889671077766448604e-01, -9.970088621684602970e-01, 0.000000000000000000e+00
3.960135104487229052e-01, -8.992904972370290295e-01, 0.000000000000000000e+00
-4.278726430504473099e-01, -9.675391371823750530e-01, 0.000000000000000000e+00
-1.652353551037888113e-01, -9.727991592001357102e-01, 0.000000000000000000e+00
-1.025395065206392786e+00, -5.558097154532831707e-02, 0.000000000000000000e+00
1.147696340139626736e-01, 2.875077752916816998e-01, 1.000000000000000000e+00
-8.782828896451004841e-01, 6.187642807344968521e-01, 0.000000000000000000e+00
9.134715214238535719e-01, 4.752319673335741457e-01, 0.000000000000000000e+00
-8.715991162335993137e-01, 3.836586304096667455e-01, 0.000000000000000000e+00
6.005131269806902872e-02, -3.261754272888634509e-01, 1.000000000000000000e+00
6.983902283272562794e-01, -7.414344265102709164e-01, 0.000000000000000000e+00
9.683053178558346241e-01, -2.698872149435065371e-01, 0.000000000000000000e+00
2.547421228973824059e-01, -6.033106505373593553e-02, 1.000000000000000000e+00
1.314022892904580520e-01, 2.359745397977468795e-01, 1.000000000000000000e+00
-7.346927056978507231e-01, -6.824693403003705416e-01, 0.000000000000000000e+00
7.939529582136295449e-01, 6.589063756930079174e-01, 0.000000000000000000e+00
-7.868092254289872356e-01, -6.229279972752497230e-01, 0.000000000000000000e+00
2.621555727085115861e-01, 1.266244662724268222e-01, 1.000000000000000000e+00
-4.550934334401661452e-02, -3.419315222911512020e-01, 1.000000000000000000e+00
8.153921836950005497e-01, -5.873505802477585469e-01, 0.000000000000000000e+00
-4.927722218321540365e-03, -3.503820592460619165e-01, 1.000000000000000000e+00
-3.597419324528760010e-01, 8.694434315710585226e-01, 0.000000000000000000e+00
9.404893396801284888e-01, 4.406772588172250815e-01, 0.000000000000000000e+00
8.545920893956465703e-01, -3.917443359546647352e-01, 0.000000000000000000e+00
3.243967076662048754e-01, 1.183287775295961963e-01, 1.000000000000000000e+00
-4.199801015774681234e-01, -8.320182216585567669e-01, 0.000000000000000000e+00
-1.316757669451579238e-04, -3.164974818271434343e-01, 1.000000000000000000e+00
1.307205072214105701e-01, 2.623761101708040888e-01, 1.000000000000000000e+00
-2.668038247861357903e-01, 1.717688948296240137e-01, 1.000000000000000000e+00
1.068476103154107973e-02, 1.010426054144567320e+00, 0.000000000000000000e+00
-3.864088203594214302e-04, -4.031338945659985740e-01, 1.000000000000000000e+00
-4.680840951503666414e-01, 8.936949339970694517e-01, 0.000000000000000000e+00
9.729899305764857509e-01, 1.228606653901837542e-01, 0.000000000000000000e+00
-2.465270678678460614e-01, -3.528506138910529610e-02, 1.000000000000000000e+00
7.219003444992732055e-01, -7.699932316559940926e-01, 0.000000000000000000e+00
3.121534482623070095e-01, 1.718166005444328806e-02, 1.000000000000000000e+00
-9.233989557304451701e-01, 4.782415105479342898e-01, 0.000000000000000000e+00
-1.878125676211213069e-01, 3.210340057208702635e-01, 1.000000000000000000e+00
-1.238430795091682995e-01, -1.862692675300600398e-01, 1.000000000000000000e+00
-2.787934947100924044e-01, -1.098704789033949358e-01, 1.000000000000000000e+00
-7.026036299509595962e-01, 8.476794938112621747e-01, 0.000000000000000000e+00
2.425017542870996357e-01, -2.266203962294323082e-01, 1.000000000000000000e+00
1.134399544472481786e-01, 3.074895884608859209e-01, 1.000000000000000000e+00
-6.578077017287159434e-02, 2.399056530910259333e-01, 1.000000000000000000e+00
-2.951376557807274259e-01, -2.077075772652034469e-01, 1.000000000000000000e+00
-1.701597224113142182e-01, -3.753912716344509071e-01, 1.000000000000000000e+00
3.553756661524545279e-01, -2.366135340386537333e-01, 1.000000000000000000e+00
3.582291932070996165e-01, 6.360126717170963562e-02, 1.000000000000000000e+00
-7.456651677571264347e-01, -4.769914628361053843e-01, 0.000000000000000000e+00
-3.271533797495754237e-01, -2.980415962457036438e-02, 1.000000000000000000e+00
1.029670968433623823e+00, 4.890776687241248782e-02, 0.000000000000000000e+00
-7.181896249442083491e-01, 6.763044807821285698e-01, 0.000000000000000000e+00
1.986547578251366408e-01, -1.290166397658396302e-01, 1.000000000000000000e+00
-2.614011230829645926e-01, -2.142501378020715275e-01, 1.000000000000000000e+00
8.153489224609405950e-02, -9.805912071269872188e-01, 0.000000000000000000e+00
-1.215661796224710850e-01, 1.882764283012864914e-01, 1.000000000000000000e+00
-7.330323201479215234e-01, -6.802508672997623629e-01, 0.000000000000000000e+00
-7.347318227520088785e-01, 8.366460338133889785e-01, 0.000000000000000000e+00
-3.062047215257574506e-01, -6.039708148175285118e-02, 1.000000000000000000e+00
-9.061813127843520999e-01, 4.310485791901347286e-01, 0.000000000000000000e+00
2.251458934577296456e-01, -7.162180396944123340e-02, 1.000000000000000000e+00
2.164417703971697471e-01, -2.455991653487351878e-01, 1.000000000000000000e+00
-8.498915223668754848e-01, -5.498753146807766612e-01, 0.000000000000000000e+00
2.924833998578598160e-01, 3.764667403503946935e-02, 1.000000000000000000e+00
1.405489741042624807e-01, 1.896226899675306221e-01, 1.000000000000000000e+00
9.982717822237767713e-01, 2.609706275759181293e-02, 0.000000000000000000e+00
1.044258620930725578e-01, 3.054691990632258936e-01, 1.000000000000000000e+00
-5.303044711251631016e-01, -1.010758887463557132e+00, 0.000000000000000000e+00
1.596238035167222291e-01, -2.018395302167098893e-01, 1.000000000000000000e+00
-5.593300668838495637e-01, -7.688186686830279504e-01, 0.000000000000000000e+00
-8.075960729621857181e-01, 7.421537700547843341e-01, 0.000000000000000000e+00
2.480831520224448528e-01, -2.027282102205202052e-01, 1.000000000000000000e+00
9.318106515115388566e-01, -2.597419124768622911e-01, 0.000000000000000000e+00
-9.854276118691885911e-01, -5.052832216503969770e-02, 0.000000000000000000e+00
8.590973077322152651e-01, -4.012098185339227907e-01, 0.000000000000000000e+00
-1.814435885175282870e-01, -6.951059221459142401e-02, 1.000000000000000000e+00
-2.650393272603229072e-02, -3.480588908361276768e-01, 1.000000000000000000e+00
8.355670616110668636e-01, -4.487017559930006061e-01, 0.000000000000000000e+00
2.007361344401574210e-01, -2.937480334840502083e-01, 1.000000000000000000e+00
-6.458267327978486350e-01, -8.124317697944261063e-01, 0.000000000000000000e+00
8.725052508176582566e-02, -2.262819549995270241e-01, 1.000000000000000000e+00
4.491230821364882164e-01, -9.326840959341446968e-01, 0.000000000000000000e+00
-1.788235527959733950e-01, -2.885343666724495271e-01, 1.000000000000000000e+00
