3.382532381551341061e+00, 1.422195396769845077e+00, 1.000000000000000000e+00
1.725340185835192663e+00, 2.528275744960112092e+00, 0.000000000000000000e+00
7.435463652655392996e-01, 2.129445646009191062e+00, 0.000000000000000000e+00
3.121812488530825824e+00, 1.264765004793987124e+00, 1.000000000000000000e+00
1.641414193383389897e+00, 2.575382849638892857e+00, 0.000000000000000000e+00
1.796781501207567633e+00, 1.345121361045124253e+00, 1.000000000000000000e+00
2.200961890362175488e+00, 1.049983390063021549e+00, 1.000000000000000000e+00
9.512019779320237678e-01, 2.383357001554945676e+00, 0.000000000000000000e+00
2.871257873375403058e+00, 1.026672744968471163e+00, 1.000000000000000000e+00
1.476048186305225496e+00, 2.523685912274441279e+00, 0.000000000000000000e+00
5.067318219812457780e-01, 1.546499488428020319e+00, 0.000000000000000000e+00
1.902556422073241604e+00, 2.397683420665936094e+00, 0.000000000000000000e+00
1.563569538604189457e+00, 1.902759321379577040e+00, 1.000000000000000000e+00
2.344943184555448035e+00, 1.735065782255839739e+00, 0.000000000000000000e+00
1.506491731278873702e+00, 1.996738106612041097e+00, 1.000000000000000000e+00
3.458813050507176801e+00, 1.790873323850701970e+00, 1.000000000000000000e+00
2.162824947308070289e+00, 1.049428249195422547e+00, 1.000000000000000000e+00
6.900929358634845245e-01, 2.089922484293738059e+00, 0.000000000000000000e+00
2.159311798102126367e+00, 2.199566205812813369e+00, 0.000000000000000000e+00
2.106027702543794788e+00, 2.314553785987388590e+00, 0.000000000000000000e+00
2.297782054250654848e+00, 2.237440198248481060e+00, 0.000000000000000000e+00
1.663939793652056354e+00, 2.405148623123321450e+00, 0.000000000000000000e+00
1.532433208996750951e+00, 1.691838139030442223e+00, 1.000000000000000000e+00
2.405087626535623802e+00, 1.020004297554049977e+00, 1.000000000000000000e+00
2.330566861146785573e+00, 2.083751125589714093e+00, 0.000000000000000000e+00
1.495884288417867136e+00, 2.517676110043932880e+00, 0.000000000000000000e+00
2.442205188107412273e+00, 2.099258308465661749e+00, 0.000000000000000000e+00
1.322179566112687166e+00, 2.412668201478762597e+00, 0.000000000000000000e+00
3.434059152506510504e+00, 2.024257804847312769e+00, 1.000000000000000000e+00
1.648151707856016834e+00, 2.488798674671791833e+00, 0.000000000000000000e+00
4.896700410427428096e-01, 1.497776289973975938e+00, 0.000000000000000000e+00
2.731784584850720066e+00, 1.035427021847524554e+00, 1.000000000000000000e+00
3.094952790960249889e+00, 1.318059996667290346e+00, 1.000000000000000000e+00
1.556113431347756926e+00, 2.504371791106828837e+00, 0.000000000000000000e+00
1.519910697104312147e+00, 1.805317300805750147e+00, 1.000000000000000000e+00
2.372837032519486300e+00, 1.089171673789395056e+00, 1.000000000000000000e+00
