1.826155834152173441e+01, 2.290389655292595705e+01, 0.000000000000000000e+00
1.452770101069753039e+01, 1.056690574121747872e+01, 0.000000000000000000e+00
2.461851955232417311e+01, 1.458820411333135247e+01, 0.000000000000000000e+00
1.473552795079741529e+01, 4.393332487354543403e+00, 0.000000000000000000e+00
2.358789429447997676e+01, 9.477235011082502325e+00, 0.000000000000000000e+00
1.782499238413285170e+01, 1.580971778355489299e+01, 0.000000000000000000e+00
2.474458236777412168e+01, 1.357105419141544367e+01, 0.000000000000000000e+00
9.975851075239518195e+00, 4.793522411067453248e+00, 0.000000000000000000e+00
2.242167794020290117e+01, 2.039430057740595714e+01, 0.000000000000000000e+00
2.077000203680958634e+01, 6.376706429663627773e+00, 0.000000000000000000e+00
1.619744241403613216e+01, 1.093022315480707007e+01, 0.000000000000000000e+00
1.240202945297593118e+01, 4.336135130766356482e+00, 0.000000000000000000e+00
1.443543143566606979e+01, 4.058251590793409136e+00, 0.000000000000000000e+00
2.417662256155034939e+01, 1.757432916727768202e+01, 0.000000000000000000e+00
1.337667755419484017e+01, 2.280544560228579698e+01, 0.000000000000000000e+00
1.658105928281628394e+01, 2.307807379655390179e+01, 0.000000000000000000e+00
2.911017163731777657e+00, 1.941966629657160226e+01, 0.000000000000000000e+00
7.343836780255344365e+00, 2.649453203384898359e+01, 0.000000000000000000e+00
1.556354104210878830e+01, 1.710710457120017836e+01, 0.000000000000000000e+00
1.001764839365808157e+01, 1.250878850585656998e+01, 0.000000000000000000e+00
3.420554672095022397e+00, 1.209613166079319946e+01, 0.000000000000000000e+00
2.406946565288021844e+01, 1.733774690978592403e+01, 0.000000000000000000e+00
3.081832668501924388e+00, 2.008401030862314940e+01, 0.000000000000000000e+00
1.657772337808020069e+01, 1.069854103231079279e+01, 0.000000000000000000e+00
4.536501769227129444e+00, 9.259299031967602289e+00, 0.000000000000000000e+00
1.203833443036950079e+01, 4.297750945915197462e+00, 0.000000000000000000e+00
9.184670097126819144e+00, 1.375087370765446693e+01, 0.000000000000000000e+00
2.494148286830675687e+00, 1.525189218927178914e+01, 0.000000000000000000e+00
2.356031515080349692e+01, 1.916752929645615922e+01, 0.000000000000000000e+00
2.113171638351631643e+01, 6.770558397691353036e+00, 0.000000000000000000e+00
1.067513122822183824e+01, 1.173824730870416388e+01, 0.000000000000000000e+00
1.940668639821329933e+01, 2.268775140457421813e+01, 0.000000000000000000e+00
9.003301505536462912e+00, 5.284266888419157482e+00, 0.000000000000000000e+00
1.330085225252243930e+01, 4.252654503891470483e+00, 0.000000000000000000e+00
1.979355740355476456e+01, 2.237147486798662754e+01, 0.000000000000000000e+00
1.500438748574584658e+01, 1.617068642927289801e+01, 0.000000000000000000e+00
1.177270998189477780e+01, 1.099786576443025155e+01, 0.000000000000000000e+00
1.714120053162949020e+01, 1.664005404978528446e+01, 0.000000000000000000e+00
2.892724463508837829e+00, 1.508577069184404529e+01, 0.000000000000000000e+00
1.482803755698241588e+01, 1.607865271064189017e+01, 0.000000000000000000e+00
2.752406164011889089e+00, 1.552907081003325374e+01, 0.000000000000000000e+00
2.486319303157780425e+01, 1.453828172270417340e+01, 0.000000000000000000e+00
9.735807899372403540e+00, 1.978108140066471776e+01, 0.000000000000000000e+00
4.867444781559814970e+00, 2.367278418515522276e+01, 0.000000000000000000e+00
1.476676026747821169e+01, 1.053988390323546653e+01, 0.000000000000000000e+00
1.064817703560670381e+01, 1.180456825648089136e+01, 0.000000000000000000e+00
1.842020742015155932e+01, 1.434081408575815964e+01, 0.000000000000000000e+00
1.639442454088860046e+01, 2.320985163045349964e+01, 0.000000000000000000e+00
1.832803661077437951e+01, 1.284241255394386094e+01, 0.000000000000000000e+00
1.936088705789704179e+01, 5.397927627372951065e+00, 0.000000000000000000e+00
9.818962230343995401e+00, 1.321237480869736203e+01, 0.000000000000000000e+00
5.662063530808849166e+00, 8.356980218399009175e+00, 0.000000000000000000e+00
2.472768474384156079e+01, 1.407945721641244496e+01, 0.000000000000000000e+00
